date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:57	7300/7300	---M--	200	added ('OK')	application/atom+xml	date:Sun,%2028%20Aug%202022%2002:02:57%20GMT	http://localhost:8080/mfweb/index.php/partners/related-websites?format=feed&type=atom	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/partners/related-websites7b17	(from http://localhost:8080/mfweb/index.php/partners/related-websites)
22:02:57	7894/7894	---M--	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:02:57%20GMT	http://localhost:8080/mfweb/index.php/component/mailto/?tmpl=component&template=tx_appy&link=3b9fce828f3b971d337984c021f88f2d166b75b9	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/mailto/indexc178.html	(from http://localhost:8080/mfweb/index.php/partners/list-of-partners)
22:02:59	18872/18872	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:02:57%20GMT	http://localhost:8080/mfweb/index.php/partners/related-websites/21-related-websites/13-related-websites	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/partners/related-websites/21-related-websites/13-related-websites.html	(from http://localhost:8080/mfweb/index.php/partners/related-websites)
22:02:59	8986/8986	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:02:58%20GMT	http://localhost:8080/mfweb/index.php/partners/related-websites/21-related-websites/13-related-websites?tmpl=component&print=1&page=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/partners/related-websites/21-related-websites/13-related-websitesabf8.html	(from http://localhost:8080/mfweb/index.php/partners/related-websites)
22:02:59	7894/7894	---M--	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:02:59%20GMT	http://localhost:8080/mfweb/index.php/component/mailto/?tmpl=component&template=tx_appy&link=24afdbdadb6d345404f4ec815feb64ec4b215377	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/mailto/index4c62.html	(from http://localhost:8080/mfweb/index.php/partners/related-websites)
22:03:01	29938/29938	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:02:59%20GMT	http://localhost:8080/mfweb/index.php/team/18-team/10-team	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/team/18-team/10-team.html	(from http://localhost:8080/mfweb/index.php/team)
22:03:02	14850/14850	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2028%20Aug%202022%2002:02:59%20GMT	http://localhost:8080/mfweb/index.php/team?format=feed&type=rss	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/teamc0d0	(from http://localhost:8080/mfweb/index.php/team)
22:03:02	20111/20111	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:00%20GMT	http://localhost:8080/mfweb/index.php/team/18-team/10-team?tmpl=component&print=1&page=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/team/18-team/10-teamabf8.html	(from http://localhost:8080/mfweb/index.php/team)
22:03:03	7894/7894	---M--	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:02%20GMT	http://localhost:8080/mfweb/index.php/component/mailto/?tmpl=component&template=tx_appy&link=4339ea6c8d5b0596a989466c4bd8a2702411e662	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/mailto/index59e8.html	(from http://localhost:8080/mfweb/index.php/team)
22:03:04	31654/31654	---MC-	200	added ('OK')	application/atom+xml	date:Sun,%2028%20Aug%202022%2002:02:59%20GMT	http://localhost:8080/mfweb/index.php/team?format=feed&type=atom	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/team7b17	(from http://localhost:8080/mfweb/index.php/team)
22:03:08	32388/32388	---M--	200	added ('OK')	image/png	etag:%227e84-5d00b9846f00d%22	http://localhost:8080/mfweb/images/Candice.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/Candice.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:08	36695/36695	---M--	200	added ('OK')	image/png	etag:%228f57-5d00b984a7dac%22	http://localhost:8080/mfweb/images/kevon.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/kevon.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:08	38546/38546	---M--	200	added ('OK')	image/png	etag:%229692-5d00b98552f4f%22	http://localhost:8080/mfweb/images/n-c.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/n-c.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:09	33938/33938	---M--	200	added ('OK')	image/png	etag:%228492-5d00b984e4066%22	http://localhost:8080/mfweb/images/r-h.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/r-h.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:15	41557/41557	---M--	200	added ('OK')	image/jpeg	etag:%22a255-5d00b9840e29f%22	http://localhost:8080/mfweb/images/profiles.jpg	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/profiles.jpg	(from http://localhost:8080/mfweb/index.php/team)
22:03:15	40875/40875	---M--	200	added ('OK')	image/png	etag:%229fab-5d00b9858a774%22	http://localhost:8080/mfweb/images/abeni_profile_img.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/abeni_profile_img.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:15	39682/39682	---M--	200	added ('OK')	image/png	etag:%229b02-5d00b9853c581%22	http://localhost:8080/mfweb/images/d-s-png.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/d-s-png.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:15	607/607	---M--	200	added ('OK')	text/css	date:Sun,%2028%20Aug%202022%2002:03:15%20GMT	http://localhost:8080/mfweb/plugins/system/plugin_googlemap3/plugin_googlemap3.css.php	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/system/plugin_googlemap3/plugin_googlemap3.css.css	(from http://localhost:8080/mfweb/index.php/contact-us)
22:03:16	46963/46963	---M--	200	added ('OK')	image/png	etag:%22b773-5d00b984f8153%22	http://localhost:8080/mfweb/images/amanda_01.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/amanda_01.png	(from http://localhost:8080/mfweb/index.php/team)
22:03:17	11513/11513	---M--	200	added ('OK')	text/css	etag:%222cf9-5d00ba200b71a%22	http://localhost:8080/mfweb/components/com_remository/remository.css	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/components/com_remository/remository.css	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-6/?Itemid=)
22:03:17	1440/1440	---M--	200	added ('OK')	image/gif	etag:%225a0-5d00ba2736791%22	http://localhost:8080/mfweb/components/com_remository/images/download_trans.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/components/com_remository/images/download_trans.gif	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-6/?Itemid=)
22:03:17	13135/13135	---M--	200	added ('OK')	application/javascript	etag:%22334f-5d00b8b048ac1%22	http://localhost:8080/mfweb/media/plugin_googlemap3/site/googleearthv3/googleearth.js	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/media/plugin_googlemap3/site/googleearthv3/googleearth.js	(from http://localhost:8080/mfweb/index.php/contact-us)
22:03:17	436/436	---M--	200	added ('OK')	image/gif	etag:%221b4-5d00ba29337b8%22	http://localhost:8080/mfweb/components/com_remository/images/stars/0.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/components/com_remository/images/stars/0.gif	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-6/?Itemid=)
22:03:20	18341/18341	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:18%20GMT	http://localhost:8080/mfweb/index.php/component/remository/func-startdown/6/?Itemid=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/remository/func-startdown/6/index8641.html	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-6/?Itemid=)
22:03:20	21316/21316	---M--	200	added ('OK')	application/javascript	etag:%225344-5d00b8afec10c%22	http://localhost:8080/mfweb/media/plugin_googlemap3/site/googlemaps/googlemapsv3.js	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/media/plugin_googlemap3/site/googlemaps/googlemapsv3.js	(from http://localhost:8080/mfweb/index.php/contact-us)
22:03:20	20786/20786	---M--	200	added ('OK')	image/png	etag:%225132-5d00b9847df2f%22	http://localhost:8080/mfweb/images/Got%20Fish.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/Got%20Fish.png	(from http://localhost:8080/mfweb/index.php/contact-us)
22:03:20	18339/18339	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:18%20GMT	http://localhost:8080/mfweb/index.php/component/remository/func-startdown/5/?Itemid=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/remository/func-startdown/5/index8641.html	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-5/?Itemid=)
22:03:22	18345/18345	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:20%20GMT	http://localhost:8080/mfweb/index.php/component/remository/func-startdown/4/?Itemid=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/remository/func-startdown/4/index8641.html	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-4/?Itemid=)
22:03:22	18339/18339	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:20%20GMT	http://localhost:8080/mfweb/index.php/component/remository/func-startdown/3/?Itemid=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/remository/func-startdown/3/index8641.html	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-3/?Itemid=)
22:03:22	18353/18353	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:20%20GMT	http://localhost:8080/mfweb/index.php/component/remository/func-startdown/2/?Itemid=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/remository/func-startdown/2/index8641.html	(from http://localhost:8080/mfweb/index.php/component/remository/Sample/Podcast-2/?Itemid=)
22:03:22	4896/4896	---M--	200	added ('OK')	text/css	etag:%221320-5d00b9cccc0a3%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox8cbb.css	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:22	2447/2447	---M--	200	added ('OK')	text/css	etag:%2298f-5d00b9cd0b6e4%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-buttons.css?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-buttons8cbb.css	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:22	735/735	---M--	200	added ('OK')	text/css	etag:%222df-5d00b9cd268d3%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-thumbs.css?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-thumbs8cbb.css	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:22	2678/2678	---M--	200	added ('OK')	text/css	etag:%22a76-5d00b9cc44c38%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/css/template.css	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/css/template.css	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:22	470/470	---M--	200	added ('OK')	text/css	etag:%221d6-5d00b9cd48586%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/css/print.css	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/css/print.css	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:23	1384/1384	---M--	200	added ('OK')	application/javascript	etag:%22568-5d00b9ccff119%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/lib/jquery.mousewheel-3.0.6.pack.js	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/lib/jquery.mousewheel-3.0.6.pack.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:25	3041/3041	---M--	200	added ('OK')	application/javascript	etag:%22be1-5d00b9cd2feaa%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-buttons.js?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-buttons8cbb.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:25	3836/3836	---M--	200	added ('OK')	application/javascript	etag:%22efc-5d00b9cd152b0%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-thumbs.js?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-thumbs8cbb.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:25	1307/1307	---M--	200	added ('OK')	application/javascript	etag:%2251b-5d00b9cc8c265%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/behaviour.js	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/behaviour.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:26	10201/10201	---MC-	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:25%20GMT	http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery?tmpl=component&print=1&page=	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/grants/2-uncategorised/24-test-galleryabf8.html	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:26	7894/7894	---M--	200	added ('OK')	text/html	date:Sun,%2028%20Aug%202022%2002:03:26%20GMT	http://localhost:8080/mfweb/index.php/component/mailto/?tmpl=component&template=tx_appy&link=ff55945b49662af5406665e63c6e452137cdce43	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/index.php/component/mailto/indexa2a8.html	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:26	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-5d00b9cd50d70%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/images/transparent.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/images/transparent.gif	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:27	23135/23135	---M--	200	added ('OK')	application/javascript	etag:%225a5f-5d00b9ccf2a95%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.pack.js?v=2.1.5	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.pack8cbb.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:28	350/350	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:27%20GMT	http://localhost:8080/components/com_remository/images/button-1-left.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/button-1-left.png	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:28	350/350	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:28%20GMT	http://localhost:8080/components/com_remository/images/button-1-left.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/button-1-left.gif	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:28	10717/10717	---M--	200	added ('OK')	image/jpeg	etag:%2229dd-5e7438b952add%22	http://localhost:8080/mfweb/cache/jw_sig/jw_sig_cache_1b84c22081_mfisheries_new_home_buttons.jpg	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/cache/jw_sig/jw_sig_cache_1b84c22081_mfisheries_new_home_buttons.jpg	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:28	351/351	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:28%20GMT	http://localhost:8080/components/com_remository/images/button-1-right.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/button-1-right.png	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:28	351/351	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:28%20GMT	http://localhost:8080/components/com_remository/images/button-1-right.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/button-1-right.gif	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:29	347/347	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:28%20GMT	http://localhost:8080/components/com_remository/images/wysiwyg-bg.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/wysiwyg-bg.png	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:29	319/319	---M--	200	added ('OK')	image/gif	etag:%2213f-5d00ba26c82c2%22	http://localhost:8080/mfweb/components/com_remository/images/icon-search.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/components/com_remository/images/icon-search.gif	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:29	351/351	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Aug%202022%2002:03:29%20GMT	http://localhost:8080/components/com_remository/images/download_trans.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/components/com_remository/images/download_trans.gif	(from http://localhost:8080/mfweb/components/com_remository/remository.css)
22:03:30	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-5d00b9ccaae8a%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_sprite.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_sprite.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:30	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5d00b9ccdb107%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/blank.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/blank.gif	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:30	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-5d00b9ccc1fb8%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_overlay.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_overlay.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:31	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-5d00b9ccb0fd4%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_loading.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_loading.gif	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:31	93636/93636	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	C:/Tablet%20Transfer/UwAmp/www/static/mF/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
22:03:31	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-5d00b9cce9764%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_sprite@2x.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_sprite@2x.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:32	1080/1080	---M--	200	added ('OK')	image/png	etag:%22438-5d00b9cd1c16f%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/fancybox_buttons.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/fancybox_buttons.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/helpers/jquery.fancybox-buttons.css?v=2.1.5)
22:03:32	620/620	---M--	200	added ('OK')	image/png	etag:%2226c-5d00b9cc5c74c%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/images/disk.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/images/disk.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/css/template.css)
22:03:32	1897/1897	---M--	200	added ('OK')	image/png	etag:%22769-5d00b9cc4d9ac%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/images/magnify_48x48_24.png	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/images/magnify_48x48_24.png	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/tmpl/Classic/css/template.css)
22:03:32	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-5d00b9cce2cc6%22	http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_loading@2x.gif	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/fancybox_loading@2x.gif	(from http://localhost:8080/mfweb/plugins/content/jw_sig/jw_sig/includes/js/jquery_fancybox/fancybox/jquery.fancybox.css?v=2.1.5)
22:03:55	617705/617705	---M--	200	added ('OK')	image/jpeg	etag:%2296ce9-5d00b98745068%22	http://localhost:8080/mfweb/images/sampledata/Gallery_01/screenshots/mfisheries%20new%20home%20buttons.jpg	C:/Tablet%20Transfer/UwAmp/www/static/mF/localhost_8080/mfweb/images/sampledata/Gallery_01/screenshots/mfisheries%20new%20home%20buttons.jpg	(from http://localhost:8080/mfweb/index.php/grants/2-uncategorised/24-test-gallery)
